# "Timestep" "MSD"
100000 0 
101000 0.11185436759027804 
102000 0.14197168961708792 
103000 0.15266527398869587 
104000 0.1319824960770593 
105000 0.1308306425493452 
106000 0.08870919547916688 
107000 0.1381507163431803 
108000 0.14527175359749575 
109000 0.14080384738010338 
110000 0.1357966729660358 
111000 0.10628075299662744 
112000 0.129964159738543 
113000 0.12153537828467705 
114000 0.10562232035181289 
115000 0.12099077005308914 
116000 0.11776129250371885 
117000 0.1567804212186265 
118000 0.1442394132488055 
119000 0.11658954883844268 
120000 0.10317877174534598 
121000 0.10718775319573012 
122000 0.12363439953047478 
123000 0.13460726288083028 
124000 0.1513672562800493 
125000 0.11124344066748286 
126000 0.14335646782393363 
127000 0.19385493830558825 
128000 0.2392947615090757 
129000 0.2221365579049469 
130000 0.1920192123061353 
131000 0.19160462470147754 
132000 0.2062606983767959 
133000 0.197787490238057 
134000 0.17309991334166325 
135000 0.19829743303425781 
136000 0.22626493552036 
137000 0.21237018357206566 
138000 0.17168839867097388 
139000 0.1762976126057123 
140000 0.18627817318884551 
141000 0.18001733621165536 
142000 0.20134983305082016 
143000 0.20993098684419137 
144000 0.18973697423357974 
145000 0.18927368263244276 
146000 0.19099828351706025 
147000 0.21914177168009816 
148000 0.24016862557290147 
149000 0.2261213546098319 
150000 0.17184300600056945 
151000 0.191965949378096 
152000 0.1998918916573059 
153000 0.1847729371468695 
154000 0.19352170227413426 
155000 0.2005883148909192 
156000 0.21657493286209678 
157000 0.2184478988352825 
158000 0.2050624100225114 
159000 0.16818983759247522 
160000 0.19569493211184844 
161000 0.20786790389927512 
162000 0.20067546260579938 
163000 0.20683232651242528 
164000 0.2068253060383629 
165000 0.22060185777774097 
166000 0.20970895038422332 
167000 0.19650841678743458 
168000 0.21189115929236252 
169000 0.22905044851343917 
170000 0.22811053063334547 
171000 0.20459228128453658 
172000 0.19499626886831334 
173000 0.19047858064294856 
174000 0.18180681941715088 
175000 0.25051171345479206 
176000 0.18335374210614197 
177000 0.16193237067548688 
178000 0.19839182265596633 
179000 0.1949544022291935 
180000 0.18261576582552422 
181000 0.1962678763704041 
182000 0.17925374856394807 
183000 0.19007560866886725 
184000 0.18316403109877338 
185000 0.23178264981756663 
186000 0.21198501372105488 
187000 0.21028086554053893 
188000 0.18038113039233644 
189000 0.20012573576331547 
190000 0.20042557364342808 
191000 0.23786356724978064 
192000 0.17685370047047697 
193000 0.1710176561873911 
194000 0.20782775066559564 
195000 0.1863683708154924 
196000 0.22865989602405554 
197000 0.22694054860733198 
198000 0.22624834347259606 
199000 0.195635921932028 
200000 0.18802285540014116 
201000 0.19540846407739315 
202000 0.16780425426280396 
203000 0.20903192511377505 
204000 0.16239386489212618 
205000 0.1788591105923781 
206000 0.19870788421696067 
207000 0.17672948123656418 
208000 0.1807259810523955 
209000 0.1835503402629506 
210000 0.21262213351788412 
211000 0.18239804806587304 
212000 0.21052278214654252 
213000 0.2140397055147996 
214000 0.19097174651514284 
215000 0.22213970072048406 
216000 0.197353399080181 
217000 0.15761437924379867 
218000 0.17918357625510417 
219000 0.20455947635020372 
220000 0.22723506582469086 
221000 0.1604875564996101 
222000 0.17331697340596408 
223000 0.17945835775824345 
224000 0.16536585322251227 
225000 0.23466334883262796 
226000 0.1790845481353566 
227000 0.20129666048953643 
228000 0.22177164378883732 
229000 0.18549974441679712 
230000 0.19190992211931363 
231000 0.19627456813638888 
232000 0.17811817375905215 
233000 0.1942497794992126 
234000 0.20805963276457043 
235000 0.20526998144454248 
236000 0.17374842511805008 
237000 0.23140579776994757 
238000 0.23349273128078332 
239000 0.16353169491623923 
240000 0.18301158054271577 
241000 0.2100781168949976 
242000 0.23106715123836474 
243000 0.1691746187028463 
244000 0.23782126979816218 
245000 0.21868746321925336 
246000 0.18049845585613214 
247000 0.18253305030624484 
248000 0.1987978881151049 
249000 0.18899011160827056 
250000 0.21477116484757316 
251000 0.19696424172960134 
252000 0.1724662995589779 
253000 0.19839046965288618 
254000 0.2225774366683131 
255000 0.1847211878373348 
256000 0.17195403656478606 
257000 0.15924993524052286 
258000 0.1932185932356353 
259000 0.20098286899309614 
260000 0.16872502480446924 
261000 0.20762672274774 
262000 0.18950665521300686 
263000 0.18655479355444027 
264000 0.22614724988866577 
265000 0.1933675221789114 
266000 0.19123349715007792 
267000 0.1912786967473123 
268000 0.19062439661619526 
269000 0.17374881222140726 
270000 0.20263785010455476 
271000 0.19116776200256363 
272000 0.21863680980588546 
273000 0.1785175270732752 
274000 0.1874295631914855 
275000 0.20393151123480197 
276000 0.17801411311421275 
277000 0.21552610500704453 
278000 0.1839795268842732 
279000 0.19256156170842162 
280000 0.20065877201707857 
281000 0.2067992513747911 
282000 0.18663528413807154 
283000 0.18340333646292642 
284000 0.18254059441658735 
285000 0.20347219528314398 
286000 0.2008857454895964 
287000 0.18281720955970931 
288000 0.21551291216191068 
289000 0.1515055407168937 
290000 0.18448381066499717 
291000 0.21259055829577506 
292000 0.18440478417065145 
293000 0.17910974829920556 
294000 0.18511422286413878 
295000 0.20877214918893935 
296000 0.18260711459819964 
297000 0.20922326019428183 
298000 0.22043245217060514 
299000 0.2119160708888497 
300000 0.20254892645550915 
301000 0.20370102811767302 
302000 0.1795262155235004 
303000 0.20246857488383302 
304000 0.1836253931378779 
305000 0.2273510284186935 
306000 0.1810679032835099 
307000 0.19226160182805607 
308000 0.21941563002211575 
309000 0.1671528754334162 
310000 0.2007870041222302 
311000 0.19844731682672734 
312000 0.22364730282601422 
313000 0.19049896555426335 
314000 0.16257543543399666 
315000 0.17268090789290808 
316000 0.19061688414280265 
317000 0.2282119685494515 
318000 0.20626578610678897 
319000 0.19011062059905282 
320000 0.21610784533664587 
321000 0.18393330434020777 
322000 0.16187245528883684 
323000 0.17128880661695323 
324000 0.1904752467150746 
325000 0.23077991209706253 
326000 0.22203747059531873 
327000 0.21789108086706824 
328000 0.19753536194294344 
329000 0.22278893987254764 
330000 0.2116267919926233 
331000 0.18179977676484152 
332000 0.1937716679400873 
333000 0.19232066728906985 
334000 0.23131990725199122 
335000 0.21630341097605488 
336000 0.2049699545294213 
337000 0.24238500387003492 
338000 0.17939364178442999 
339000 0.1459418638250826 
340000 0.18370044647126774 
341000 0.18783864919407744 
342000 0.18535025775372807 
343000 0.1801489384385395 
344000 0.16830650996199828 
345000 0.18143177579304426 
346000 0.21885443270880992 
347000 0.22873897095312656 
348000 0.19559737878934652 
349000 0.20870740940642882 
