# "Timestep" "MSD"
100000 0 
101000 0.3634415224665736 
102000 0.300536620686975 
103000 0.41476790359416527 
104000 0.33837713026650196 
105000 0.33708798117628025 
106000 0.3553973124268403 
107000 0.33848650846704303 
108000 0.35286986890555666 
109000 0.5065171182889683 
110000 0.7709298599028502 
111000 0.6096363875721007 
112000 0.6841276185576834 
113000 0.5700321039205856 
114000 0.6258054374620555 
115000 0.7602284499317106 
116000 0.8883952424300693 
117000 0.866753683009804 
118000 0.8653967034323394 
119000 0.7662457976708332 
120000 0.8233633338894657 
121000 0.7311229326539084 
122000 0.912915412681979 
123000 0.8250016402677087 
124000 0.8628508382098005 
125000 0.8375262295889212 
126000 0.7610709940725319 
127000 0.8575036829151498 
128000 0.8354374303651303 
129000 0.7695593241614481 
130000 0.7639460026568667 
131000 0.8710086323806859 
132000 1.0586316729997722 
133000 1.0410863616129724 
134000 1.1897848981394867 
135000 1.3075539313432725 
136000 1.151497692962648 
137000 1.3264581533236794 
138000 1.327396119993761 
139000 1.414616940687203 
140000 1.3838316616171957 
141000 1.560748075765925 
142000 1.7691108254306664 
143000 1.6374825984931671 
144000 1.4527466844010468 
145000 1.6535598904119173 
146000 1.6301251268593895 
147000 1.622311805938088 
148000 1.7025177934214004 
149000 1.6962772881957566 
150000 1.59835877493834 
151000 1.7018763492176503 
152000 1.6680404761175673 
153000 1.8092094509011794 
154000 1.8463347505402676 
155000 1.6414180367015792 
156000 1.6756814127668298 
157000 1.5893634589594783 
158000 1.5699697634641905 
159000 1.580238111774426 
160000 1.6529814000302543 
161000 1.679125941292063 
162000 1.7787195937490459 
163000 1.6882397019246513 
164000 1.6345709304757547 
165000 1.8884291759611493 
166000 1.9821576675116557 
167000 1.842023530540123 
168000 1.9855398520839396 
169000 1.9035868522567205 
170000 2.0545244510963774 
171000 2.0861321661697536 
172000 1.9857968094019474 
173000 2.0268839286817624 
174000 2.0272596629055357 
175000 1.9953616621733614 
176000 2.091445815221646 
177000 2.0216375318496036 
178000 2.084749899926902 
179000 2.0167079571338813 
180000 2.028061326229948 
181000 1.8152828848737965 
182000 1.8948907953354994 
183000 1.9791198571174955 
184000 1.9736934246671625 
185000 1.8949159478197772 
186000 1.9571223908622029 
187000 1.8710693329929438 
188000 2.0214406659846893 
189000 1.9939542977248403 
190000 1.879657060706483 
191000 1.8448007124482995 
192000 1.802810864433141 
193000 1.807783446699267 
194000 1.8146549080907164 
195000 1.8153697309304992 
196000 1.8804023352689279 
197000 1.9352212831909712 
198000 1.8575937597813055 
199000 1.7642380339007884 
200000 1.9846562846400484 
201000 1.8708575702714982 
202000 2.3861522679278755 
203000 2.333311877485195 
204000 2.304808045407215 
205000 2.2512711689171065 
206000 2.2052194184354907 
207000 2.4257079738545126 
208000 2.3562199302192997 
209000 2.3237285263233693 
210000 2.1798036029007326 
211000 2.2861180682523985 
212000 2.3008150469958633 
213000 2.2765840218971185 
214000 2.557463142534041 
215000 2.3526899676507496 
216000 2.3562363842174046 
217000 2.1703802761762594 
218000 2.316183115708715 
219000 2.416658694718337 
220000 2.2751316367458787 
221000 2.1552675776493255 
222000 2.394674329953035 
223000 2.322678736022649 
224000 2.502734208645879 
225000 2.4882693187703593 
226000 2.278552122060166 
227000 2.321486362493042 
228000 2.408568876679247 
229000 2.5116591662001864 
230000 2.537095087211974 
231000 2.5112978762537543 
232000 2.5076750536801238 
233000 2.306828554909616 
234000 2.333008215722082 
235000 2.2841251588556477 
236000 2.2217207353021022 
237000 2.5782547579077817 
238000 2.515407695782052 
239000 2.451561208323145 
240000 2.505472767776286 
241000 2.3644358355126003 
242000 2.512718147712529 
243000 2.4566545003919678 
244000 2.646994653800305 
245000 2.7260615279604217 
246000 2.80693920780402 
247000 2.6576915148813507 
248000 2.8654381640012163 
249000 2.8031736915852523 
250000 3.1594960019428213 
251000 2.833742035676079 
252000 3.0093353384116797 
253000 3.07350249127683 
254000 3.010644553155491 
255000 2.9408543276860777 
256000 2.941881573433668 
257000 3.0219952532760432 
258000 2.9609092013541667 
259000 2.938120400936693 
260000 2.776069128029071 
261000 2.8469385813648485 
